simulation_iter,method,overall_bias,overall_rmse,execution_time,n_variables_imputed
19,Da Xu DL,-1.7743272179496288,2.151547662383414,6.668658018112183,44
19,SoftImpute,0.0026492030229873175,0.9063708733214312,0.04131746292114258,44
19,KNN,0.0029713739136748296,1.2087054916589492,0.0963749885559082,44
20,MICE,0.01710999891256135,1.0608799870927421,16.835782527923584,44
20,VAE,0.028966330243289772,1.188753694805118,2.0704612731933594,44
20,DAE,-0.010685094120848927,1.0657891708020493,0.29717588424682617,44
20,Bayesian PCA,-0.005328775352679371,0.9920652794272175,0.2330622673034668,44
20,Da Xu DL,-1.7674346619443781,2.143540741872373,13.279546976089478,44
20,SoftImpute,0.05178385462905552,1.0183489895705675,0.07847976684570312,44
20,KNN,0.010196965955054595,1.221078583738813,0.0993661880493164,44
21,MICE,-0.060650437618154474,0.9660929236580533,17.41775870323181,44
21,VAE,-0.03408454934079316,1.1841586681227572,2.3563392162323,44
21,DAE,-0.061674337385338625,1.0148286318803241,0.32625651359558105,44
21,Bayesian PCA,-0.03801702253492225,0.9612791592182042,0.16570448875427246,44
21,Da Xu DL,-1.8259989573021898,2.2293047744697456,14.895825147628784,44
21,SoftImpute,-0.04081851440114179,0.9847615519145262,0.04415774345397949,44
21,KNN,0.0007674418677086335,1.2406381494068022,0.09796786308288574,44
22,MICE,-0.05695427477494517,0.9346979947421336,21.222193717956543,44
22,VAE,-0.08792953673707325,1.205396313716582,3.135066032409668,44
22,DAE,-0.09098854664153788,0.9780088504114169,0.37547874450683594,44
22,Bayesian PCA,-0.10754487829027459,0.9545943412557225,0.2162177562713623,44
22,Da Xu DL,-1.8924928830270185,2.281013202183077,14.275499105453491,44
22,SoftImpute,-0.11231258176718463,0.9547676125964503,0.04436826705932617,44
22,KNN,-0.09973136538759655,1.279027786453962,0.09867572784423828,44
23,MICE,0.0015624847108058754,1.0298674023762433,16.82539129257202,44
23,VAE,0.04070421721330933,1.210130257563684,2.6528074741363525,44
23,DAE,0.008365653513682014,1.070006688160386,0.2909665107727051,44
23,Bayesian PCA,0.008977955497387329,1.010862789157501,0.20072293281555176,44
23,Da Xu DL,-1.7767413758205302,2.1900594739376134,15.05957293510437,44
23,SoftImpute,0.005899931236385661,1.0332214989767088,0.041749000549316406,44
23,KNN,0.024213405832674614,1.2889477012324693,0.09805488586425781,44
24,MICE,0.10286693754180684,0.9876374676006971,17.31876516342163,44
24,VAE,0.0026533788461121036,1.1501336249545695,3.0961360931396484,44
24,DAE,0.03537150301587682,0.9913940763982108,0.28475213050842285,44
24,Bayesian PCA,0.0349080852279512,0.962974991940693,0.19694972038269043,44
24,Da Xu DL,-1.7848953314484448,2.159301495701271,11.847878456115723,44
24,SoftImpute,0.09192591376031886,0.9705109564849038,0.08141279220581055,44
24,KNN,-0.0032985267688889625,1.20585904523638,0.0959465503692627,44
25,MICE,-0.032784407689977396,0.923337629783563,16.286857843399048,44
25,VAE,0.023895968278534848,1.1461273962942922,2.001544237136841,44
25,DAE,0.006295518301743777,0.9810587634052109,0.449251651763916,44
25,Bayesian PCA,-0.03496002190705913,0.8940044593098194,0.16248273849487305,44
25,Da Xu DL,-1.7758304827116398,2.1601256888210334,9.442090034484863,44
25,SoftImpute,-0.005064956568309676,0.8858006218793117,0.047493696212768555,44
25,KNN,0.021062461531505355,1.2336158165572977,0.1007697582244873,44
26,MICE,0.03486845540909395,0.9566066432446523,16.669567823410034,44
26,VAE,0.06470551782451067,1.1834333141917934,2.424562454223633,44
26,DAE,0.03861301257648164,1.0062558090173328,0.29542064666748047,44
26,Bayesian PCA,0.03645458138013042,0.9573598288403581,0.16253304481506348,44
26,Da Xu DL,-1.7440304821327544,2.165521022029139,10.894165277481079,44
26,SoftImpute,0.08903476467040926,1.021961744122161,0.043211936950683594,44
26,KNN,0.06535651313231525,1.2402935102807644,0.10019350051879883,44
27,MICE,0.06000956348893511,0.9853182816125478,17.293916940689087,44
27,VAE,0.11093479874136808,1.1523865374450426,2.4371442794799805,44
27,DAE,0.08584462920201782,0.983584222737946,0.29259753227233887,44
27,Bayesian PCA,0.07903330062623298,0.9284673370671168,0.16083502769470215,44
27,Da Xu DL,-1.6826284894857186,2.0859857065412357,10.606484651565552,44
27,SoftImpute,0.07750743136356011,1.0003473676023253,0.058873891830444336,44
27,KNN,0.12272229428255761,1.2204556030581097,0.09808516502380371,44
28,MICE,-0.03289696677613972,0.9935840742518269,21.205662965774536,44
28,VAE,-0.15958098482842598,1.210110037969246,2.4878199100494385,44
28,DAE,-0.11356856732084783,1.065739432544946,0.2902951240539551,44
28,Bayesian PCA,-0.08770386701278907,0.9860716744575609,0.17227697372436523,44
28,Da Xu DL,-1.9462954537412658,2.3313893253702975,10.032620429992676,44
28,SoftImpute,-0.10392414910278364,1.017891262434845,0.040853261947631836,44
28,KNN,-0.17943710326089704,1.2825332761349766,0.09909558296203613,44
29,MICE,0.010625829243603025,0.9408367387785138,26.11408281326294,44
29,VAE,0.008303776796541358,1.1876504219932527,2.657461404800415,44
29,DAE,0.003488462093316012,1.0256599157559267,0.37743711471557617,44
29,Bayesian PCA,0.021073556698280788,0.9714868144055917,0.16851496696472168,44
29,Da Xu DL,-1.7850043365804131,2.1879705284151796,7.813796758651733,44
29,SoftImpute,0.03607482770690735,0.9536256422005686,0.13937711715698242,44
29,KNN,0.015777941153169286,1.285618855363809,0.10217452049255371,44
30,MICE,0.053475870614018414,0.9892382541665227,20.503461360931396,44
30,VAE,0.03666442160728534,1.1632216740506385,2.333531379699707,44
30,DAE,0.0391806733991554,1.0013206057521606,0.3017582893371582,44
30,Bayesian PCA,0.02657844482867813,0.9423604725425363,0.174424409866333,44
30,Da Xu DL,-1.7521632472345487,2.1597497493062794,11.598169088363647,44
30,SoftImpute,0.03685591273328171,1.0044651482583502,0.05506134033203125,44
30,KNN,0.028570100231357032,1.2399271316751306,0.10273194313049316,44
31,MICE,-0.026034962632310664,0.9498746102027128,16.57879900932312,44
31,VAE,0.0433259245879253,1.155893577959628,2.3689935207366943,44
31,DAE,-0.027076731434467517,0.9980460752894662,0.29788708686828613,44
31,Bayesian PCA,-0.021185268538361904,0.9255004485738691,0.17054319381713867,44
31,Da Xu DL,-1.7524766061274613,2.1400919118311,11.926023721694946,44
31,SoftImpute,0.002131549853201606,0.9893581655021649,0.04822802543640137,44
31,KNN,0.017641813060541255,1.2427674967023987,0.10289216041564941,44
32,MICE,0.04870614085765097,0.893969568339799,16.13352632522583,44
32,VAE,0.08261521596980842,1.119955803816807,2.545137405395508,44
32,DAE,0.07783985372788806,0.9722931724376043,0.29347777366638184,44
32,Bayesian PCA,0.0544494589565688,0.9153690230797588,0.16430401802062988,44
32,Da Xu DL,-1.7178961367488277,2.0819260925422327,9.706422805786133,44
32,SoftImpute,0.04621321821449543,0.9442935070867545,0.06480526924133301,44
32,KNN,0.09834577665836221,1.1889976709316523,0.09798574447631836,44
33,MICE,-0.015125130615219327,1.0305586606837631,21.43801736831665,44
33,VAE,0.04693146314124914,1.2169426140659583,2.299168348312378,44
33,DAE,0.021277998972081134,1.0608699533602683,0.29492688179016113,44
33,Bayesian PCA,-0.0077615948681351654,1.0091232989742354,0.14921069145202637,44
33,Da Xu DL,-1.7474850827752753,2.154502807827335,6.624599456787109,44
33,SoftImpute,-0.023322930178652702,1.0503048210962371,0.04264116287231445,44
33,KNN,0.012945619440076996,1.2790610423863262,0.09795308113098145,44
34,MICE,-0.020721282867969273,0.8686765355934892,24.46540117263794,44
34,VAE,-0.04313914407591595,1.1572422594182528,2.2322304248809814,44
34,DAE,-0.025347103774030176,0.9654106465016764,0.3405599594116211,44
34,Bayesian PCA,-0.037437606361184976,0.9436295681214876,0.14955806732177734,44
34,Da Xu DL,-1.8362683858755011,2.223299479006678,7.656280994415283,44
34,SoftImpute,0.033449264231354275,0.9030326843029205,0.045566558837890625,44
34,KNN,-0.05849327327547959,1.2087050743863839,0.09692692756652832,44
35,MICE,-0.020207083376919656,0.9402945402190805,16.29605007171631,44
35,VAE,0.012144500762741029,1.1804720455076185,2.348618268966675,44
35,DAE,0.03493855978692187,0.9949661292709155,0.30289554595947266,44
35,Bayesian PCA,0.011354502429962,0.950408701404357,0.18716001510620117,44
35,Da Xu DL,-1.7807765851383806,2.189359260886692,12.288132667541504,44
35,SoftImpute,-0.008335790330941948,0.9869153121662353,0.052318572998046875,44
35,KNN,0.04643655490216119,1.2096096723105538,0.09830713272094727,44
36,MICE,-0.0023581197163638702,0.9844589215381415,16.784019947052002,44
36,VAE,-0.02982148979116823,1.1949001668327095,2.5786664485931396,44
36,DAE,-0.03615478116605533,1.0143751492902122,0.2986414432525635,44
36,Bayesian PCA,-0.003023649538380993,0.9632228563714588,0.18260669708251953,44
36,Da Xu DL,-1.817423198051894,2.2239801648021627,12.881822347640991,44
36,SoftImpute,-0.01962333792465769,0.9975606352509984,0.08495640754699707,44
36,KNN,-0.04041076618255197,1.2624987929248137,0.09994769096374512,44
37,MICE,0.03713381069534171,0.9253375714374914,16.339930295944214,44
37,VAE,0.03406707142416543,1.0765225270951333,2.539311647415161,44
37,DAE,0.02799552258438276,0.9279658142331563,0.29349350929260254,44
37,Bayesian PCA,0.01668124443408361,0.8741452806174833,0.16983509063720703,44
37,Da Xu DL,-1.7587814770708314,2.1049725361879648,11.561492443084717,44
37,SoftImpute,-0.005636863802486513,0.9175990185880916,0.045662879943847656,44
37,KNN,0.04115364562198509,1.1416600253267222,0.09834980964660645,44
38,MICE,0.05721280661037296,0.977777936078774,20.2236385345459,44
38,VAE,0.025559801064960343,1.1435702675497554,2.5039732456207275,44
38,DAE,0.05037199144658188,0.9961223500435015,0.28858399391174316,44
38,Bayesian PCA,0.019000540928225278,0.9264713166069146,0.15614867210388184,44
38,Da Xu DL,-1.7687945164992984,2.1467676999349297,6.448580980300903,44
38,SoftImpute,0.017333531359387484,0.9800173785993966,0.03991889953613281,44
38,KNN,0.032361279683301956,1.234774579275027,0.13050246238708496,44
39,MICE,0.05530100100907063,0.9616437776105484,26.25544810295105,44
39,VAE,0.008795718033001864,1.134880223304177,2.023162364959717,44
39,DAE,0.012492453165169478,0.9742395763458329,0.36926841735839844,44
39,Bayesian PCA,0.00755375610113363,0.949265279693521,0.19246292114257812,44
39,Da Xu DL,-1.7934306535758564,2.156297681821643,14.548004865646362,44
39,SoftImpute,0.033164134295698804,1.0150036871288608,0.0425419807434082,44
39,KNN,0.027793987026754178,1.1911432626263532,0.09863996505737305,44
40,MICE,-0.011155282501043627,0.9952645518289891,16.910343408584595,44
40,VAE,-0.05342797526485205,1.1968825947927735,2.2851998805999756,44
40,DAE,0.0006479129175465663,1.022266306151777,0.3046591281890869,44
40,Bayesian PCA,-0.02297291861263566,0.9571045171947403,0.1701052188873291,44
40,Da Xu DL,-1.8395488970667906,2.231079643641822,16.360952138900757,44
40,SoftImpute,-0.036758946144045984,1.0046991911247762,0.044127702713012695,44
40,KNN,-0.03012679827281898,1.2882835644701895,0.10082149505615234,44
41,MICE,-0.031469079508832834,0.9601027305468951,16.58784246444702,44
41,VAE,-0.04294758045119807,1.1605195954469243,2.739558696746826,44
41,DAE,-0.01777966991437829,0.9891296671264189,0.29991745948791504,44
41,Bayesian PCA,-0.04830385630173648,0.9739114561172362,0.1807410717010498,44
41,Da Xu DL,-1.8360537932603387,2.2133088378306964,16.501259565353394,44
41,SoftImpute,-0.058591648004844156,1.013451337597334,0.04383492469787598,44
41,KNN,-0.05799937521076138,1.2542384488395544,0.10123300552368164,44
42,MICE,0.06519254494515653,0.9676502588801412,18.6589035987854,44
42,VAE,0.10866911764082504,1.1967088461601425,2.7418839931488037,44
42,DAE,0.08434587408324941,0.9889665579246532,0.2900700569152832,44
42,Bayesian PCA,0.08510698431627577,0.9626123185049653,0.19237303733825684,44
42,Da Xu DL,-1.6844525422099101,2.1003322535201874,14.8060941696167,44
42,SoftImpute,0.1298529638785482,0.9835830656207033,0.05925416946411133,44
42,KNN,0.09842321246484077,1.2480029539575224,0.09768795967102051,44
43,MICE,0.014975184785201568,0.9354577455495576,16.0930016040802,44
43,VAE,0.0004110834884327553,1.1447515051602026,3.1222920417785645,44
43,DAE,0.030951961485195603,0.9882955158547595,0.2875487804412842,44
43,Bayesian PCA,-0.00225702104965281,0.9476269294964904,0.21137452125549316,44
43,Da Xu DL,-1.802083540462987,2.174530351250311,12.550302028656006,44
43,SoftImpute,0.00751683219843649,0.9716083659385727,0.041105031967163086,44
43,KNN,0.008256495809573902,1.1989877893361964,0.1279458999633789,44
44,MICE,-0.013293075188724494,1.0505338625654022,17.035186767578125,44
44,VAE,-0.016895950196640183,1.2003289744610397,1.8837549686431885,44
44,DAE,-0.03257500639462327,1.0383049176401637,0.28477954864501953,44
44,Bayesian PCA,-0.02368898373783582,0.9968161958090094,0.14818334579467773,44
44,Da Xu DL,-1.7994664148004682,2.1940111239823685,9.97691559791565,44
44,SoftImpute,0.023037200991967485,1.0104387521753457,0.04507780075073242,44
44,KNN,-0.036679420037871314,1.2390643486935689,0.09720635414123535,44
45,MICE,0.04094494962159364,0.9701518299540015,17.622567415237427,44
45,VAE,-0.002658669594962579,1.1698851638281662,2.387092351913452,44
45,DAE,0.003124257270699969,0.9827126719550442,0.29683852195739746,44
45,Bayesian PCA,0.001212066738180006,0.9515821867852897,0.18024301528930664,44
45,Da Xu DL,-1.8089555405655722,2.2022388265112665,13.508253812789917,44
45,SoftImpute,0.029282626658211842,1.004887485615069,0.04466390609741211,44
45,KNN,0.024208522847867963,1.2056799519524426,0.09926962852478027,44
46,MICE,-0.0023091527148895803,0.9474440650372792,16.80508804321289,44
46,VAE,-0.015875291577610372,1.146526494408512,2.62022066116333,44
46,DAE,0.012510463765047065,1.0044700405975406,0.29599809646606445,44
46,Bayesian PCA,0.007621414645263053,0.980392240400506,0.20505237579345703,44
46,Da Xu DL,-1.8086034425639135,2.179320340232551,12.7895667552948,44
46,SoftImpute,0.0008964030348357487,0.9961279589215305,0.057112932205200195,44
46,KNN,-0.016186110629915682,1.244942960188772,0.13321614265441895,44
47,MICE,0.06352021285305363,0.9560429289652833,17.242905378341675,44
47,VAE,0.03932400547845515,1.205862287725636,2.702885150909424,44
47,DAE,0.07042265360655708,1.0186086270514778,0.29151129722595215,44
47,Bayesian PCA,0.04495174783864513,0.9691082139468938,0.16855359077453613,44
47,Da Xu DL,-1.755588272955157,2.17011738810474,11.226752519607544,44
47,SoftImpute,0.06520176165050223,0.9720209537279814,0.0513763427734375,44
47,KNN,0.045434034920401635,1.277119645339634,0.1000361442565918,44
48,MICE,0.03674691110135041,0.9726050648535286,32.66971158981323,44
48,VAE,0.05078924246647205,1.1459802430910404,2.0564374923706055,44
48,DAE,0.02269287484728302,0.9677601234962107,0.37158632278442383,44
48,Bayesian PCA,0.041380677705665184,0.9321992526771595,0.18011975288391113,44
48,Da Xu DL,-1.7419487047542714,2.131177894900516,9.626144409179688,44
48,SoftImpute,0.024155209402926047,0.9460198168749211,0.07327508926391602,44
48,KNN,0.03407727222870968,1.2167205916553103,0.09995889663696289,44
49,MICE,-0.05498200465933781,0.9699529820806362,15.601556777954102,44
49,VAE,-0.11655561702714573,1.2224520889999289,2.1382267475128174,44
49,DAE,-0.09723853362744568,1.022958730432043,0.32912278175354004,44
49,Bayesian PCA,-0.0718946617429205,0.9743320678447525,0.15799260139465332,44
49,Da Xu DL,-1.9208723127280878,2.317638878761313,9.152355432510376,44
49,SoftImpute,-0.054031744210057894,0.953018589077337,0.04929780960083008,44
49,KNN,-0.10759420246581435,1.3110492086380796,0.09580516815185547,44
50,MICE,0.038969816934389036,0.9481375658404232,21.375630140304565,44
50,VAE,0.07281834175670006,1.1655655383754053,2.5627119541168213,44
50,DAE,0.06545584781390798,0.9594808775210663,0.2977426052093506,44
50,Bayesian PCA,0.07542411462133512,0.954351482563166,0.16992783546447754,44
50,Da Xu DL,-1.721281778035194,2.1069256734049016,12.218557119369507,44
50,SoftImpute,0.054664869509527377,0.97185224491645,0.04326128959655762,44
50,KNN,0.09088915367956216,1.2239785762529793,0.09900331497192383,44
51,MICE,0.05391604761123827,1.0070760645014216,16.459290027618408,44
51,VAE,0.07242411981463238,1.2222527641953596,2.2312934398651123,44
51,DAE,0.03638666856226165,1.032279237019644,0.2977762222290039,44
51,Bayesian PCA,0.0649740161830744,1.0349985298323074,0.186934232711792,44
51,Da Xu DL,-1.7149740676988336,2.144212936040694,12.822990894317627,44
51,SoftImpute,0.037794168936614386,1.0604828036207168,0.053136587142944336,44
51,KNN,0.043167849298653166,1.272686971234365,0.09933185577392578,44
52,MICE,0.01403982534003116,0.9725290854619968,16.018099069595337,44
52,VAE,0.043029511197238614,1.1422350717599055,2.3368704319000244,44
52,DAE,0.03847699255498977,1.0182640291569387,0.2938711643218994,44
52,Bayesian PCA,0.0382849485238267,0.9521472123686834,0.1764984130859375,44
52,Da Xu DL,-1.744446600247641,2.116810423184195,12.741021156311035,44
52,SoftImpute,0.00623340105697854,0.9961487048105863,0.04665827751159668,44
52,KNN,0.02003353876990863,1.2219833736052215,0.09775042533874512,44
53,MICE,-0.03511909049577025,0.9504443511365792,23.37558364868164,44
53,VAE,-0.0407018746004599,1.1552238022664605,2.378990888595581,44
53,DAE,-0.0033020218553319815,1.0035232795731537,0.29279232025146484,44
53,Bayesian PCA,0.0016718178247792383,0.9507887809859157,0.1730036735534668,44
53,Da Xu DL,-1.8283635556920432,2.2075093627124214,5.999322175979614,44
53,SoftImpute,-0.023763577114436465,1.0369399614533157,0.04418611526489258,44
53,KNN,-0.02270400419336482,1.1927370523245648,0.09698104858398438,44
54,MICE,-0.003872126745473024,1.0535348043044739,15.200772285461426,44
